Post_URL,Full_Post_Content
https://www.facebook.com/groups/homerentcm/posts/25382721954698250/,"3 ห้องนอน 3 ห้องน้ำ - บ้านถนน ป่าตัน, ป่าตัน, เชียงใหม่, เชียงใหม่ 50300, ประเทศไทยบ้านว่างให้เช่าเดือนล่ะ 8000 บ้าน100ตาราวา มีโรงจอดรถกว้าง ขวางต่อเติมข้างบ้าน มีห้องนั่งเล่นบ้านกว้างๆ มีแอร์ 1ตัวเครื่องทำน้ำอุ่น2มีตู้ มีเตียง ใกล้กับโรงพยาบาลลานนา ใกล้ศูนย์ราชการเชียงใหม่ ใก้ลกับโปลิ ใกล้รวมโชค ใกล้เซ็นทรัลเฟส สัญญา 1ปี ประกัน2 ล่วงหน้า 1เดือนสนใจติดต่อนัดดูบ้าน0935891780 ฝน ไอดี0987809038"
https://www.facebook.com/groups/homerentcm/posts/25388299414140504/,"บ้านเช่า ย่านหนองหอย พิกัดด้านหลัง KFC drivethru มหิดลราคา 2,500฿ /เดือน (ค่าไฟหน่วย8฿ ค่าน้ำปะปาเหมาจ่าย100฿)1 ห้องรับแขก1 ห้องนอน1 ห้องครัว1 ห้องน้ำเฟอร์นิเจอร์ภายในห้องเตียงนอนที่แขวนเสื้อผ้าแอร์เครื่องทำน้ำอุ่นมีที่จอดรถจักรยานยนต์ พร้อมเครื่องซักผ้าหยอดเหรียญทางบ้านพักขอสงวนไม่รับเด็กเล็ก,นักเรียน,ผู้มีสัตว์เลี้ยง และบุคคลที่ไม่มีสัญชาติไทยค่ะติดต่อสอบถามเพิ่มเติมโทร 081-9609054 หรือแอดlineเบอร์โทร 081-9609054 ค่ะ"
https://www.facebook.com/groups/homerentcm/posts/25388478367455942/,"ให้เช่าคาเฟ่พร้อมห้องพัก 8,000 สุดคุ้มค่า! เคยเปิดคาเฟ่มาก่อน ทำเลดีมากกก ตรงข้ามเทศบาล ใกล้ตลาดท่ารั้ว แค่ 5 นาที!หน้าร้านติดถนน มีประตูกระจกสวยๆ พร้อมเปิดร้านได้ทันที จะทำคาเฟ่เล็กๆ ร้านเบเกอรี่ มินิมอลออฟฟิศ หรือบ้านพักก็ดีหมดเลย รายละเอียดครบ พร้อมเข้าอยู่ได้เลยจ้า! 2 ห้องนอน (มีเตียง) 2 ห้องน้ำ แอร์ 3 ตัว ครัวแยก จอดรถได้ 4–5 คัน มีโซลาร์เซลล์ ประหยัดค่าไฟสุดๆ ไม่มีโต๊ะ เก้าอี้ ตู้เย็นนะคะ ประกัน 2 เดือน + ล่วงหน้า 1 เดือน เข้าอยู่ได้เลยจ้า ทำเลดีโซนท่ารั้ว เดินทางสะดวก ใกล้ทุกอย่าง!#รับฝากอสังหาริมทรัพย์ให้เช่า#รับหาบ้านเช่าในเชียงใหม่#รับหาบ้านเช่าในจังหวัดเชียงใหม่#บ้านเช่าตามงบเชียงใหม่#หาบ้านเช่าตามโลเคชั่นเชียงใหม่#เชียงใหม่บ้านเช่า#บ้านเช่าเชียงใหม่@เชียงใหม่Line official : @709pypxeTel : 0834705654Page : บ้านเช่า เชียงใหม่"
https://www.facebook.com/groups/homerentcm/posts/25388285340808578/,"3 ห้องนอน 2 ห้องน้ำ ป่างิ้วน้ำไม่ท่วม มีพื้นที่บ้านบริเวณกว้างขวาง7,000 ไม่มีแอร์ 8,000 มีแอร์ 1 ห้องค่ะประกัน 10,000 (เข้าอยู่จ่ายทั้งหมด 17,000)ค่าน้ำฟรี ค่าไฟตามบิลค่ะ พิกัดสารภีป่างิ้วใกล้ดับท่าวังตาลสารภีเลี้ยงสัตว์ได้ สอบถามเพิ่มเติม 0930391151คุณชิง"
https://www.facebook.com/groups/homerentcm/posts/25382775641359548/,"ปล่อยเช่า บ้านสไตล์มินิมอล พร้อมเฟอร์ครบบ้านสวย สะอาด น่าอยู่มาก เฟอร์นิเจอร์ + เครื่องใช้ไฟฟ้าครบหิ้วกระเป๋าเข้าอยู่ได้เลย ค่าเช่า : 15,000 บาท/เดือนมัดจำ 2 เดือน + ล่วงหน้า 1 เดือน รายละเอียดบ้าน • 2 ห้องนอน + 1 ห้องโล่งอเนกประสงค์ • 2 ห้องน้ำ • 1 ห้องครัว • 1 ที่จอดรถ • พื้นที่ 35 ตร.วา • พื้นที่ใช้สอย 140 ตร.ม. จุดเด่นของบ้าน • เข้า–ออกง่าย ซอยแรก หลังที่สอง • ทะลุออกได้หลายเส้นทาง เดินทางสะดวกมาก • ทำเลดี อยู่เองก็ดี ปล่อยเช่าก็คุ้ม • มีที่จอดรถเพียงพอ • นิติบุคคลดูแลดี พื้นที่สะอาด ปลอดภัย • มี รปภ. ดูแลตลอด • พร้อมเฟอร์ + เครื่องใช้ไฟฟ้าครบ รายการเฟอร์นิเจอร์ / เครื่องใช้ไฟฟ้า 1. แอร์ 3 เครื่อง 2. เครื่องทำน้ำอุ่น 1 3. ตู้เย็น 4. ทีวี + ชั้นวาง 5. เตาไฟฟ้า + กาน้ำร้อน 6. โซฟา + โต๊ะกระจก 7. โต๊ะอาหาร + เก้าอี้ 4 ตัว 8. ตู้เสื้อผ้า + โต๊ะเครื่องแป้ง 9. เตียงนอน 2 + โต๊ะข้างเตียง 2 10. ปั๊มน้ำ + ถังเก็บน้ำ 1,000 ลิตร 11. หม้อทอดไร้น้ำมัน + หม้อหุงข้าว การเดินทาง/สถานที่ใกล้เคียง • 3 นาที : กาดผักหวาน • 9 นาที : บิ๊กซีแม่เหียะ / กาดฝรั่ง / ไนท์ซาฟารี / สวนราชพฤกษ์ • 9 นาที : รร.สารสาสน์วิเทศล้านนา • 10 นาที : SBS / Little Stars / Meritton British • 12 นาที : APISP / BCIS • 15 นาที : Panyaden International School • 10 นาที : รพ.ใกล้หมอ • 16 นาที : 89 พลาซ่า • 18 นาที : สนามบินเชียงใหม่ สนใจติดต่อสอบถาม 065-416-9932 Line: @bandee.chiangmai#บ้านให้เช่าเชียงใหม่ #บ้านแม่เหียะ #บ้านสันผักหวาน#บ้านพร้อมอยู่ #บ้านมินิมอล #บ้านหางดง #บ้านใกล้รรนานาชาติ Minimal Style House for Rent — Fully Furnished! ปล่อยเช่า บ้านสไตล์มินิมอล พร้อมเฟอร์ครบ บ้านสวย สะอาด น่าอยู่มากเฟอร์นิเจอร์ + เครื่องใช้ไฟฟ้าครบหิ้วกระเป๋าเข้าอยู่ได้เลย ค่าเช่า : 15,000 บาท/เดือนมัดจำ 2 เดือน + ล่วงหน้า 1 เดือน รายละเอียดบ้าน • 2 ห้องนอน + 1 ห้องโล่งอเนกประสงค์ • 2 ห้องน้ำ • 1 ห้องครัว • 1 ที่จอดรถ • พื้นที่ 35 ตร.วา • พื้นที่ใช้สอย 140 ตร.ม. จุดเด่นของบ้าน • เข้า–ออกง่าย ซอยแรก หลังที่สอง • ทะลุออกได้หลายเส้นทาง เดินทางสะดวกมาก • ทำเลดี อยู่เองก็ดี ปล่อยเช่าก็คุ้ม • มีที่จอดรถเพียงพอ • นิติบุคคลดูแลดี พื้นที่สะอาด ปลอดภัย • มี รปภ. ดูแลตลอด • พร้อมเฟอร์ + เครื่องใช้ไฟฟ้าครบ รายการเฟอร์นิเจอร์ / เครื่องใช้ไฟฟ้า 1. แอร์ 3 เครื่อง 2. เครื่องทำน้ำอุ่น 1 3. ตู้เย็น 4. ทีวี + ชั้นวาง 5. เตาไฟฟ้า + กาน้ำร้อน 6. โซฟา + โต๊ะกระจก 7. โต๊ะอาหาร + เก้าอี้ 4 ตัว 8. ตู้เสื้อผ้า + โต๊ะเครื่องแป้ง 9. เตียงนอน 2 + โต๊ะข้างเตียง 2 10. ปั๊มน้ำ + ถังเก็บน้ำ 1,000 ลิตร 11. หม้อทอดไร้น้ำมัน + หม้อหุงข้าว การเดินทาง/สถานที่ใกล้เคียง • 3 นาที : กาดผักหวาน • 9 นาที : บิ๊กซีแม่เหียะ / กาดฝรั่ง / ไนท์ซาฟารี / สวนราชพฤกษ์ • 9 นาที : รร.สารสาสน์วิเทศล้านนา • 10 นาที : SBS / Little Stars / Meritton British • 12 นาที : APISP / BCIS • 15 นาที : Panyaden International School • 10 นาที : รพ.ใกล้หมอ • 16 นาที : 89 พลาซ่า • 18 นาที : สนามบินเชียงใหม่ สนใจติดต่อสอบถาม 065-416-9932 Line: @bandee.chiangmai#บ้านให้เช่าเชียงใหม่ #บ้านแม่เหียะ #บ้านสันผักหวาน#บ้านพร้อมอยู่ #บ้านมินิมอล #บ้านหางดง #บ้านใกล้รรนานาชาติ⸻ Minimal Style House for Rent — Fully Furnished!Beautiful & cozy house, fully furnished, move-in ready! Rent: 15,000 THB/monthDeposit 2 months + 1-month advance Property Details • 2 Bedrooms + 1 multipurpose room • 2 Bathrooms • 1 Kitchen • 1 Parking space • Land size: 35 sq.wah • Usable area: 140 sq.m. Highlights • Easy access — first alley, second house • Multiple connecting routes, very convenient • Great location for living or renting out • Well-maintained, secure, clean environment • Security guard on duty • Fully furnished with all appliances Included Furniture & Appliances • 3 Air conditioners • Water heater • Refrigerator • TV + TV stand • Electric stove + kettle • Sofa + glass table • Dining table set (4 chairs) • Wardrobe + dressing table • 2 Beds + 2 bedside tables • Water pump + 1,000L water tank • Air fryer + rice cooker Nearby Places • 3 min: Kad Phak Whan • 9–12 min: Big C Mae Hia, Kad Farang, Night Safari, Royal Park Rajapruek, many International Schools • 15–18 min: Panyaden School, CM Airport Contact for more info 065-416-9932 Line: @bandee.chiangmai#HouseForRentChiangMai #MinimalHouse #MaeHia #HangDong#NearInternationalSchool #FullyFurnishedHouse⸻หากต้องการทำ เวอร์ชันสำหรับรูปภาพ หรือ แบบย่อสำหรับยิงแอด บอกได้เลยนะคะ Beautiful & cozy house, fully furnished, move-in ready! Rent: 15,000 THB/monthDeposit 2 months + 1-month advance Property Details • 2 Bedrooms + 1 multipurpose room • 2 Bathrooms • 1 Kitchen • 1 Parking space • Land size: 35 sq.wah • Usable area: 140 sq.m. Highlights • Easy access — first alley, second house • Multiple connecting routes, very convenient • Great location for living or renting out • Well-maintained, secure, clean environment • Security guard on duty • Fully furnished with all appliances Included Furniture & Appliances • 3 Air conditioners • Water heater • Refrigerator • TV + TV stand • Electric stove + kettle • Sofa + glass table • Dining table set (4 chairs) • Wardrobe + dressing table • 2 Beds + 2 bedside tables • Water pump + 1,000L water tank • Air fryer + rice cooker Nearby Places • 3 min: Kad Phak Whan • 9–12 min: Big C Mae Hia, Kad Farang, Night Safari, Royal Park Rajapruek, many International Schools • 15–18 min: Panyaden School, CM Airport Contact for more info 065-416-9932 Line: @bandee.chiangmai#HouseForRentChiangMai #MinimalHouse #MaeHia #HangDong#NearInternationalSchool #FullyFurnishedHouse⸻หากต้องการทำ เวอร์ชันสำหรับรูปภาพ หรือ แบบย่อสำหรับยิงแอด บอกได้เลยนะคะ"
https://www.facebook.com/groups/homerentcm/posts/25380326034937842/,"#ให้เช่า ตึกแถว2 ชั้น ติดแยกเคหะหนองหอย เหมาะสำหรับค้าขาย และพักอาศัยได้ ค่าเช่า 7,500 บาท /เดือนชั้น 2 มี ห้องเปล่า 2 ห้องชั้นล่างเป็นโถงเปล่า ,มีห้องน้ำ 1 ห้อง สัญญาเช่า 6 เดือน หรือ 1 ปี ค่าน้ำ/ค่าไฟ ตามบิลรัฐบาลสนใจติดต่อ 091-8574195 / inbox ได้เลยค่ะ"
https://www.facebook.com/groups/homerentcm/posts/25388277897475989/,"8 ห้องนอน 9 ห้องน้ำ - บ้านAmphoe San Sai, Chiang Mai พูลวิลล่าหรูสร้างใหม่ สไตล์โมเดิร์น แปลงมุม ติดสระน้ำ วิวดอยสุเทพ ราคาเพียง 23.9 ล้านบาทปล่อยเช่า 250,000/ เดือนปล่อยเช่า 24,900/วันบ้านพูลวิลล่า 3 ชั้น ดีไซน์ทันสมัย ตั้งอยู่บนทำเลทอง ใกล้เมือง ใกล้เซ็นทรัลเฟสติวัล เชียงใหม่ เดินทางสะดวก เพียง 5 นาทีถึงตลาดสามแยก, โรงพยาบาลกรุงเทพ, มหาวิทยาลัยพายัพ และสิ่งอำนวยความสะดวกครบครัน ตอบโจทย์ทั้งอยู่อาศัยและลงทุนเหมาะสำหรับครอบครัวใหญ่ หรือผู้ที่มองหาบ้านเพื่อปล่อยเช่ารายวัน รายเดือน พร้อมตกแต่งครบ หิ้วกระเป๋าเข้าอยู่ได้ทันทีไฮไลต์! ระเบียงดาดฟ้าขนาดใหญ่ ชมวิวพระอาทิตย์ตก พร้อมวิวดอยสุเทพและตัวเมืองแบบพาโนรามา รายละเอียดบ้าน• บ้าน 3 ชั้น• ขนาดที่ดิน 109 ตร.ว.• พื้นที่ใช้สอย 800 ตร.ม.• 8 ห้องนอน 10 ห้องน้ำ• ห้องนั่งเล่น / พักผ่อน 3 โซน• ครัวยุโรป + ครัวไทย• โต๊ะรับประทานอาหารขนาดใหญ่ 12 ที่นั่ง• ระบบกรองอากาศฝุ่น PM 2.5• สระว่ายน้ำระบบเกลือขนาด 3x9 ม. (ไม่รวมจากุซซี่) ที่ตั้ง: ต.สันพระเนตร อ.สันทราย จ.เชียงใหม่ ระยะทางจากสถานที่สำคัญ• ตลาดสามแยก — 1.2 กม. (4 นาที)• เซ็นทรัลเฟสติวัล — 1.7 กม. (5 นาที)• ม.พายัพ — 2 กม. (4 นาที)• รพ.กรุงเทพเชียงใหม่ — 4 กม. (8 นาที)• สนามบินเชียงใหม่ — 14 กม. (15 นาที)สนใจทัก นัดชมhttps://line.me/ti/p/d-4b_PXHBP"
https://www.facebook.com/groups/homerentcm/posts/25380768544893591/,"2 ห้องนอน 1 ห้องน้ำ - บ้านวัดสันต้นม่วงเหนือ, ชม. 2008, สําราญราษฎร์, หมู่ที่ 2, เชียงใหม่ 50220, ประเทศไทย"
https://www.facebook.com/groups/homerentcm/posts/25380611454909300/,"2 ห้องนอน 1 ห้องน้ำ - บ้านวัดสันต้นม่วงเหนือ, ชม. 2008, สําราญราษฎร์, หมู่ที่ 2, เชียงใหม่ 50220, ประเทศไทย"
https://www.facebook.com/groups/homerentcm/posts/25381183044852141/,ด่วนให้เช่าค้าขายทำมาหากินมีหลายห้องหลายขนาดทำร้านทำออฟฟิต3999ทำเลดีมากน้ำไม่เคยท่วมติดถนนใหญ่(ไม่รับร้านเหล้าจร้า)ก่อนถึงแม้โจ้สนใจรีบทักมาจร้า
https://www.facebook.com/groups/homerentcm/posts/25387495630887549/,"บ้านใหม่ให้เช่า 18,000 บาท/เดือน | สันกำแพง เชียงใหม่บ้านสร้างเสร็จใหม่เอี่ยม! พร้อมเฟอร์ครบ เข้าอยู่ได้ทันที วิวภูเขาล้อมรอบ บรรยากาศสงบ เหมาะพักอาศัย หรือ Work from Homeรายละเอียด: 4 ห้องนอน 3 ห้องโถง กว้าง 2 ห้องน้ำ ห้องใต้หลังคา เก็บของ/เพิ่มพื้นที่ ระเบียงรอบบ้าน ศาลากลางน้ำ โรงจอดรถ ราคาเช่า: 18,000 บาท/เดือน สัญญา: รายเดือน / รายปี ค่าเข้าอยู่: ประกัน 2 เดือน + ล่วงหน้า 1 เดือนติดต่อ: 080-492-6651 K.Connie Line Chat ID:cataleen_99 #บ้านให้เช่าเชียงใหม่ #บ้านใหม่พร้อมอยู่ #บ้านสันกำแพง #WorkFromHome #บ้านวิวดี #เช่าบ้านเชียงใหม่ #ConnieHouseLand"
https://www.facebook.com/groups/ddproperty/posts/25682411051376498/,"Modern 2-Storey House for Rent – Prime Community Area, Just 8 Minutes to Kad Farang Village! Great location in Hang Dong, close to shopping, international schools, and Chiang Mai Airport. Location: San Phak Wan, Hang Dong, Chiang Mai Land Size: 90 sq.wah Brand-new 2-storey detached houseProperty Features:• 4 Bedrooms• 4 Bathrooms• Living Room• Kitchen• Parking Space• Fully furnished• Fully equipped with electrical appliances — Ready to move in! Rental Price: 40,000 THB/Month Nearby Places:Makro / IKEA Hang Dong — 10 min (5 km)Lanna International School — 10 min (6.5 km)Christian German School Chiang Mai — 10 min (8 km)SBS International School — 12 min (5.2 km)Chiang Mai Airport — 19 min (8.2 km) Property ID: #TR0826 Contact:082-6265539063-2969293#ChiangMaiHouseForRent #HangDong #KadFarang #ModernHomeChiangMai #HouseForRentThailand #FullyFurnishedHouse #ChiangMaiLiving บ้านเดี่ยว 2 ชั้น ให้เช่า ทำเลชุมชน ใกล้กาดฝรั่ง วิลเลจ เพียง 8 นาที! พิกัดหางดงยอดนิยม ใกล้ร้านค้า–ห้าง–โรงเรียนอินเตอร์ เดินทางสะดวกสุดๆ ตำแหน่ง: ต.สันผักหวาน อ.หางดง จ.เชียงใหม่ เนื้อที่: 90 ตรว. บ้านสร้างใหม่ 2 ชั้นรายละเอียดภายในบ้าน:• 4 ห้องนอน• 4 ห้องน้ำ• ห้องนั่งเล่น• ห้องครัว• ที่จอดรถ• ตกแต่งเฟอร์นิเจอร์ครบ• เครื่องใช้ไฟฟ้าครบ พร้อมเข้าอยู่ทันที! ราคาเช่าเพียง 40,000 บาท/เดือน สถานที่ใกล้เคียง:แม็คโคร / อิเกีย หางดง — 10 นาที (5 กม.)รร.นานาชาติลานนา — 10 นาที (6.5 กม.)รร.คริสเตียนเยอรมันเชียงใหม่ — 10 นาที (8 กม.)รร.นานาชาติ SBS เชียงใหม่ — 12 นาที (5.2 กม.)สนามบินเชียงใหม่ — 19 นาที (8.2 กม.) Property ID: #TR0826 สนใจติดต่อ:082-6265539063-2969293#บ้านเช่าเชียงใหม่ #หางดง #กาดฝรั่ง #บ้านเดี่ยวให้เช่า #บ้านเช่าใกล้โรงเรียนอินเตอร์ #บ้านเช่าเฟอร์ครบ #บ้านใหม่ให้เช่าเชียงใหม่ #ChiangMaiProperty"
